,loss,accuracy,val_loss,val_accuracy
0,0.18886637687683105,0.9254132509231567,0.580817461013794,0.8205631375312805
1,0.07409988343715668,0.9761782884597778,0.48123279213905334,0.856094479560852
2,0.05371643975377083,0.9833555221557617,0.6135542392730713,0.8449046611785889
3,0.04471578449010849,0.9861956834793091,0.7712653279304504,0.8311353325843811
4,0.037130147218704224,0.9887160062789917,0.7811897993087769,0.8426157832145691
5,0.03262897580862045,0.9902896285057068,0.8071708083152771,0.8455949425697327
6,0.027960695326328278,0.9917864799499512,0.742483377456665,0.8590372204780579
7,0.025561882182955742,0.9926052689552307,1.0764124393463135,0.8154041767120361
8,0.024186041206121445,0.9929763078689575,0.7831330299377441,0.8690645098686218
9,0.021237095817923546,0.9939358234405518,1.0450024604797363,0.8396366834640503
10,0.020395401865243912,0.9943708181381226,0.8411921858787537,0.8634696006774902
11,0.02026972733438015,0.9942300915718079,1.0441220998764038,0.8406175971031189
12,0.019227510318160057,0.9943452477455139,1.0103107690811157,0.8470481634140015
13,0.01756150834262371,0.995074450969696,1.0492357015609741,0.8471208214759827
14,0.017194479703903198,0.9950360655784607,1.0734723806381226,0.8324068784713745
15,0.01752052642405033,0.9948185682296753,1.114955186843872,0.8268846273422241
16,0.015148180536925793,0.9955605864524841,1.1734514236450195,0.8204904794692993
17,0.015504186972975731,0.9955478310585022,0.9885081052780151,0.8440690040588379
18,0.015987971797585487,0.9953431487083435,1.4320707321166992,0.7760944366455078
