,loss,accuracy,val_loss,val_accuracy
0,0.12628908455371857,0.9541262984275818,0.062336184084415436,0.9802553653717041
1,0.05799323692917824,0.9818219542503357,0.024276016280055046,0.9916055798530579
2,0.0429711751639843,0.9867433309555054,0.037474438548088074,0.9879994988441467
3,0.034606121480464935,0.9896252155303955,0.023283787071704865,0.9938519597053528
4,0.028024036437273026,0.9914282560348511,0.03387243300676346,0.9887089133262634
5,0.02308139204978943,0.9934086203575134,0.012448977679014206,0.99668949842453
6,0.022978363558650017,0.9934234023094177,0.008709494024515152,0.9971033334732056
7,0.02200838178396225,0.9936598539352417,0.0528525747358799,0.9833884835243225
8,0.01734987273812294,0.9945613741874695,0.02185211330652237,0.9909552931785583
9,0.013258583843708038,0.996024489402771,0.006806445773690939,0.9972806572914124
10,0.01310704741626978,0.9960836172103882,0.004401681013405323,0.9984039068222046
11,0.01729879155755043,0.9947830438613892,0.007862439379096031,0.9972806572914124
12,0.012164748273789883,0.996113121509552,0.004305172245949507,0.998699426651001
13,0.012215806171298027,0.9965269565582275,0.004162364639341831,0.998462975025177
14,0.010795632377266884,0.9965417385101318,0.0040793209336698055,0.9988768100738525
15,0.0073304809629917145,0.9977536201477051,0.003982709255069494,0.998699426651001
16,0.008105621673166752,0.9973841309547424,0.0041082738898694515,0.9986403584480286
17,0.010912529192864895,0.9969850778579712,0.004824947100132704,0.997990071773529
18,0.009335879236459732,0.9972658753395081,0.0024436889216303825,0.9990541338920593
19,0.007218369748443365,0.9979161620140076,0.007079191505908966,0.9978718161582947
20,0.007917054928839207,0.9975614547729492,0.00439050979912281,0.9985812306404114
21,0.009141840972006321,0.9974432587623596,0.004590020980685949,0.9984039068222046
22,0.008295600302517414,0.9972658753395081,0.002389478962868452,0.9991132616996765
23,0.006069939583539963,0.9980639815330505,0.02514566481113434,0.9900685548782349
24,0.006555463653057814,0.9977684020996094,0.0031950296834111214,0.9989950060844421
25,0.0049819000996649265,0.9985073208808899,0.0023943018168210983,0.9991132616996765
26,0.006290970835834742,0.9982117414474487,0.0017172419466078281,0.9993497133255005
27,0.008215605281293392,0.9974876046180725,0.005725211463868618,0.9988176822662354
28,0.00573017168790102,0.9979605078697205,0.0020499767269939184,0.9993497133255005
29,0.008188001811504364,0.9975614547729492,0.002175107365474105,0.9992315173149109
30,0.00317557854577899,0.9989359378814697,0.01060817763209343,0.996453046798706
31,0.004091628827154636,0.9986255764961243,0.001914704218506813,0.9991132616996765
32,0.005711760371923447,0.9983595609664917,0.010651560500264168,0.9958028197288513
33,0.008548406884074211,0.9977092742919922,0.002170788822695613,0.9991723895072937
34,0.00619035679847002,0.9982413053512573,0.004489759914577007,0.9987585544586182
35,0.003849404864013195,0.9986403584480286,0.002454761415719986,0.9991723895072937
36,0.008713236078619957,0.9974728226661682,0.0010524677345529199,0.999527096748352
37,0.0032686314079910517,0.9989211559295654,0.0019293938530609012,0.9995861649513245
38,0.005078832618892193,0.998699426651001,0.0018262439407408237,0.9991723895072937
39,0.004073978401720524,0.9987437725067139,0.0012149272952228785,0.999527096748352
40,0.01290577370673418,0.9966304302215576,0.003287306521087885,0.9989950060844421
41,0.0037724340800195932,0.9989063739776611,0.0017791322898119688,0.9991132616996765
42,0.003886853577569127,0.9987585544586182,0.027413686737418175,0.9906005859375
43,0.004178198054432869,0.9987289905548096,0.001291689113713801,0.9994679689407349
44,0.0031553893350064754,0.9990836977958679,0.0014957920648157597,0.9993497133255005
45,0.004710763227194548,0.9986403584480286,0.0012820097617805004,0.9996452927589417
46,0.003284853184595704,0.9990097880363464,0.014567808248102665,0.9935563802719116
47,0.0028979999478906393,0.998950719833374,0.0007888664258643985,0.9997044205665588
48,0.0027227040845900774,0.9991576075553894,0.0005933692445978522,0.9998226761817932
49,0.0064201210625469685,0.9983004331588745,0.003918258007615805,0.9989950060844421
50,0.002790022874251008,0.9990984797477722,0.000546386290807277,0.9998817443847656
51,0.009528192691504955,0.997073769569397,0.0038628550246357918,0.9988768100738525
52,0.00481741176918149,0.998950719833374,0.0017012290190905333,0.9993497133255005
53,0.0019680254627019167,0.9993201494216919,0.001665104879066348,0.999527096748352
54,0.0035130572505295277,0.9989950060844421,0.0018229669658467174,0.999527096748352
55,0.0035058301873505116,0.9990541338920593,0.0007074326858855784,0.999763548374176
56,0.005791671574115753,0.9986255764961243,0.0010090986033901572,0.9997044205665588
57,0.002468349877744913,0.9993201494216919,0.00033734156750142574,1.0
58,0.003450455144047737,0.9990689158439636,0.00047576293582096696,0.9998226761817932
