,loss,accuracy,val_loss,val_accuracy
0,0.11240419000387192,0.9628473520278931,0.6710812449455261,0.8396730422973633
1,0.06276136636734009,0.9838032722473145,1.0510296821594238,0.7032878994941711
2,0.052848584949970245,0.9863619804382324,0.5792322158813477,0.8653224110603333
3,0.04312663525342941,0.9880891442298889,0.8659103512763977,0.8369845747947693
4,0.03674666956067085,0.9897395372390747,0.7719467878341675,0.874877393245697
5,0.02885533683001995,0.9919400215148926,0.8598917722702026,0.8519890904426575
6,0.027225347235798836,0.9924901723861694,1.5496582984924316,0.7765304446220398
7,0.02376549318432808,0.993372917175293,2.0011579990386963,0.7610535621643066
8,0.01992087811231613,0.9939742088317871,1.781272053718567,0.788119912147522
9,0.02086661383509636,0.9938462972640991,1.9544934034347534,0.8265213370323181
10,0.017008105292916298,0.9951256513595581,2.400725841522217,0.6902815699577332
11,0.01316391583532095,0.9959188103675842,1.3396432399749756,0.8231062889099121
12,0.013860471546649933,0.9957141280174255,2.270327091217041,0.7402361631393433
13,0.012233177199959755,0.9964050054550171,4.087482452392578,0.4984559416770935
14,0.010669879615306854,0.9968911409378052,3.5762009620666504,0.5730063319206238
15,0.014525162987411022,0.9957780838012695,1.1351598501205444,0.8403269648551941
16,0.007395473774522543,0.9977867007255554,3.311796188354492,0.6152951717376709
17,0.011940612457692623,0.9961491227149963,2.3150618076324463,0.7408537864685059
18,0.010216749273240566,0.9969295263290405,2.410330295562744,0.7460854053497314
19,0.00730317085981369,0.9975308179855347,3.0988874435424805,0.6471207737922668
