,loss,accuracy,val_loss,val_accuracy
0,0.17426010966300964,0.9292513132095337,0.7668238282203674,0.7817983627319336
1,0.06834873557090759,0.9788137674331665,0.6130144596099854,0.8453406095504761
2,0.05060424283146858,0.9840335845947266,0.6445420980453491,0.8500272631645203
3,0.040767647325992584,0.9872063994407654,0.9511908888816833,0.8147502541542053
4,0.03340831771492958,0.989483654499054,0.7828726768493652,0.8539872765541077
5,0.029060864821076393,0.991185188293457,0.8622506260871887,0.8563124537467957
6,0.025022417306900024,0.9925925135612488,1.0432645082473755,0.8362579345703125
7,0.023183725774288177,0.9931809902191162,0.9221944808959961,0.8556221723556519
8,0.02162441983819008,0.9937950968742371,1.4802879095077515,0.7889555096626282
9,0.019972657784819603,0.9943708181381226,0.9781712889671326,0.8543505668640137
10,0.01958896592259407,0.9944603443145752,1.1138854026794434,0.8407266139984131
11,0.01954326406121254,0.9942684769630432,1.2469899654388428,0.8291371464729309
12,0.017702147364616394,0.9946650862693787,1.044934630393982,0.8457765579223633
13,0.01650179736316204,0.9952535629272461,1.438702940940857,0.8048682808876038
14,0.01711253635585308,0.9950872659683228,1.2245622873306274,0.8244141936302185
15,0.01572512462735176,0.9956117868423462,1.3532683849334717,0.8368028998374939
16,0.015428667888045311,0.9954838752746582,1.0948516130447388,0.8577656745910645
17,0.015108183026313782,0.9956885576248169,1.324599027633667,0.8234332203865051
18,0.014697334729135036,0.9955222606658936,1.31843101978302,0.8329518437385559
19,0.01423509418964386,0.9960595965385437,1.4248266220092773,0.8262307047843933
20,0.013888642191886902,0.9960212111473083,1.2386103868484497,0.8410172462463379
21,0.013588033616542816,0.9961235523223877,1.3323804140090942,0.8415622115135193
22,0.013437729328870773,0.996046781539917,1.508360743522644,0.8102089166641235
23,0.013204436749219894,0.9960723519325256,1.338180661201477,0.865249752998352
24,0.012281293980777264,0.9965201616287231,1.3741291761398315,0.8286285400390625
25,0.011828367598354816,0.9963921904563904,1.8256683349609375,0.7759491205215454
26,0.011762455105781555,0.9964689612388611,1.4307783842086792,0.8395277261734009
27,0.01156823430210352,0.9966225028038025,1.3647760152816772,0.8536966443061829
28,0.011458668857812881,0.996353805065155,2.1113269329071045,0.6920254230499268
29,0.011465420946478844,0.9965457320213318,2.4971120357513428,0.6467574834823608
30,0.011136588640511036,0.9964305758476257,1.3310818672180176,0.8371298909187317
31,0.010486969724297523,0.9969423413276672,1.416833758354187,0.8240872025489807
32,0.009549284353852272,0.9971214532852173,2.2699108123779297,0.7079382538795471
33,0.010100274346768856,0.9970958232879639,1.6205577850341797,0.8150045275688171
34,0.00918649137020111,0.9971470236778259,2.284018039703369,0.7236694097518921
35,0.00957702100276947,0.9969934821128845,1.7783229351043701,0.765485942363739
36,0.00966851506382227,0.9968400001525879,1.9266166687011719,0.7749682068824768
37,0.009747385047376156,0.9969934821128845,2.0552031993865967,0.7253769040107727
38,0.009029773063957691,0.9971725940704346,2.242934465408325,0.7216348648071289
