,loss,accuracy,val_loss,val_accuracy
0,0.10605950653553009,0.9606585502624512,0.049028415232896805,0.9852802157402039
1,0.05311429500579834,0.983610212802887,0.0404728539288044,0.987349271774292
2,0.047976378351449966,0.9848959445953369,0.033332500606775284,0.9875265955924988
3,0.033977214246988297,0.9894921779632568,0.01562870666384697,0.9942066669464111
4,0.027648083865642548,0.9911326766014099,0.019419101998209953,0.9945613741874695
5,0.027579590678215027,0.9913839101791382,0.06786101311445236,0.9758808016777039
6,0.020015040412545204,0.9937485456466675,0.013972599059343338,0.9955072402954102
7,0.024256985634565353,0.9930243492126465,0.00949341244995594,0.9972806572914124
8,0.01738825812935829,0.9946500062942505,0.028896110132336617,0.9910144209861755
9,0.01688850298523903,0.9949160814285278,0.009191700257360935,0.9968077540397644
10,0.014389216899871826,0.9954776763916016,0.01045896764844656,0.9968077540397644
11,0.014821493066847324,0.9955072402954102,0.010189823806285858,0.9975762367248535
12,0.013602630235254765,0.9958175420761108,0.007244954816997051,0.9968668818473816
13,0.012086470611393452,0.9963496327400208,0.004730149172246456,0.9987585544586182
14,0.011967684142291546,0.9963791966438293,0.02099667489528656,0.99391108751297
15,0.010725768283009529,0.9968077540397644,0.013093814253807068,0.9975171685218811
16,0.007788514718413353,0.9976058006286621,0.010264847427606583,0.99668949842453
17,0.018156858161091805,0.9949308633804321,0.00922534428536892,0.9969260096549988
18,0.008739400655031204,0.9971181154251099,0.020398618653416634,0.9922558665275574
19,0.008252325467765331,0.9975171685218811,0.006909866351634264,0.9981083273887634
20,0.011922486126422882,0.9964234828948975,0.009940282441675663,0.9975762367248535
21,0.02738836221396923,0.9932608008384705,0.01415039598941803,0.9946795701980591
22,0.013050311245024204,0.9962165951728821,0.005593325477093458,0.9985221028327942
23,0.007868750020861626,0.9978275299072266,0.017634468153119087,0.9925514459609985
24,0.0076303244568407536,0.9975023865699768,0.006469648331403732,0.9985221028327942
25,0.009028417058289051,0.9972806572914124,0.003625113284215331,0.9985221028327942
26,0.01065293699502945,0.9969998598098755,0.0032397322356700897,0.9988176822662354
27,0.0059876819141209126,0.9980787634849548,0.0034198686480522156,0.9989950060844421
28,0.006942739710211754,0.9979605078697205,0.0071079968474805355,0.9976944923400879
29,0.008452861569821835,0.9976944923400879,0.004320866893976927,0.9989359378814697
30,0.00762025685980916,0.9978275299072266,0.006750809494405985,0.998226523399353
31,0.005231954623013735,0.9984334111213684,0.006072157062590122,0.9975762367248535
32,0.005527666304260492,0.9983299970626831,0.003429330652579665,0.9989950060844421
33,0.02581677958369255,0.9926696419715881,0.015203209593892097,0.9947386980056763
34,0.013858943246304989,0.9959801435470581,0.004747533239424229,0.9985812306404114
35,0.010101256892085075,0.9967634081840515,0.006427234038710594,0.9984039068222046
36,0.0066176289692521095,0.997797966003418,0.008746425621211529,0.99668949842453
37,0.006539170630276203,0.9979752898216248,0.0021657522302120924,0.9993497133255005
38,0.013356639072299004,0.9963939189910889,0.015352784655988216,0.994147539138794
39,0.02742689661681652,0.99391108751297,0.00510628055781126,0.9978718161582947
40,0.004710049834102392,0.9985221028327942,0.004429422784596682,0.9985221028327942
